ISO3,Country,Residence Type,Service Type,Year,Coverage,Population,Service level
BGD,Bangladesh,rural,Hygiene,2020,38.7014,39404188.53992,Limited service
BGD,Bangladesh,urban,Hygiene,2020,30.3453,19079146.03142,Limited service
BGD,Bangladesh,total,Sanitation,2020,23.84922,39277139.97664,Limited service
BGD,Bangladesh,rural,Sanitation,2020,18.47204,18807481.04251,Limited service
BGD,Bangladesh,urban,Sanitation,2020,32.55691,20469658.05192,Limited service
BGD,Bangladesh,total,Drinking water,2020,1.15643,1904510.74741,Limited service
BGD,Bangladesh,rural,Drinking water,2020,0.8581,873687.47995,Limited service
BGD,Bangladesh,urban,Drinking water,2020,1.63952,1030823.22421,Limited service
BGD,Bangladesh,total,Hygiene,2020,6.08475,10020938.85349,No handwashing facility
BGD,Bangladesh,rural,Hygiene,2020,7.45842,7593862.62111,No handwashing facility
BGD,Bangladesh,urban,Hygiene,2020,3.86026,2427080.0957,No handwashing facility
BGD,Bangladesh,total,Sanitation,2020,0,0,Open defecation
BGD,Bangladesh,rural,Sanitation,2020,0,0,Open defecation
BGD,Bangladesh,urban,Sanitation,2020,0,0,Open defecation
BGD,Bangladesh,total,Sanitation,2020,38.66942,63684430.61284,Safely managed service
BGD,Bangladesh,rural,Sanitation,2020,41.85623,42616306.45616,Safely managed service
BGD,Bangladesh,urban,Sanitation,2020,33.50876,21068122.62175,Safely managed service
BGD,Bangladesh,total,Drinking water,2020,58.51188,96362857.98697,Safely managed service
BGD,Bangladesh,rural,Drinking water,2020,62.0512,63178003.30733,Safely managed service
BGD,Bangladesh,urban,Drinking water,2020,52.78037,33184852.36062,Safely managed service
BGD,Bangladesh,total,Drinking water,2020,0.68296,1124759.66437,Surface water
BGD,Bangladesh,rural,Drinking water,2020,0.94518,962340.67345,Surface water
BGD,Bangladesh,urban,Drinking water,2020,0.25833,162418.96099,Surface water
BGD,Bangladesh,total,Sanitation,2020,21.98608,36208744.27635,Unimproved
BGD,Bangladesh,rural,Sanitation,2020,26.50712,26988470.96471,Unimproved
BGD,Bangladesh,urban,Sanitation,2020,14.66481,9220276.32206,Unimproved
BGD,Bangladesh,total,Drinking water,2020,0.46266,761944.85938,Unimproved
BGD,Bangladesh,rural,Drinking water,2020,0.31648,322227.26899,Unimproved
BGD,Bangladesh,urban,Drinking water,2020,0.69938,439721.47998,Unimproved
BGR,Bulgaria,rural,Drinking water,2020,97.40129,1645541.04407,At least basic
BGR,Bulgaria,urban,Drinking water,2020,99.52867,5234212.82156,At least basic
BGR,Bulgaria,total,Sanitation,2020,13.80619,959315.77723,Basic service
BGR,Bulgaria,rural,Sanitation,2020,23.6197,399041.81758,Basic service
BGR,Bulgaria,urban,Sanitation,2020,10.65362,560273.95837,Basic service
BGR,Bulgaria,total,Drinking water,2020,1.39408,96866.93424,Basic service
BGR,Bulgaria,total,Sanitation,2020,13.9646,970322.70056,Limited service
BGR,Bulgaria,rural,Sanitation,2020,16.28364,275103.07612,Limited service
BGR,Bulgaria,urban,Sanitation,2020,13.21962,695219.61596,Limited service
BGR,Bulgaria,total,Drinking water,2020,0,0,Limited service
BGR,Bulgaria,rural,Drinking water,2020,0,0,Limited service
BGR,Bulgaria,urban,Drinking water,2020,0,0,Limited service
BGR,Bulgaria,total,Sanitation,2020,0,0,Open defecation
BGR,Bulgaria,rural,Sanitation,2020,0,0,Open defecation
BGR,Bulgaria,urban,Sanitation,2020,0,0,Open defecation
BGR,Bulgaria,total,Sanitation,2020,72.22877,5018776.6439,Safely managed service
BGR,Bulgaria,rural,Sanitation,2020,60.0949,1015270.15028,Safely managed service
BGR,Bulgaria,urban,Sanitation,2020,76.12676,4003506.42515,Safely managed service
BGR,Bulgaria,total,Drinking water,2020,97.61734,6782886.91563,Safely managed service
BGR,Bulgaria,total,Drinking water,2020,0,0,Surface water
BGR,Bulgaria,rural,Drinking water,2020,0,0,Surface water
BGR,Bulgaria,urban,Drinking water,2020,0,0,Surface water
BGR,Bulgaria,total,Sanitation,2020,0.00043,29.87824,Unimproved
BGR,Bulgaria,rural,Sanitation,2020,0.00176,29.75616,Unimproved
BGR,Bulgaria,urban,Sanitation,2020,0,0,Unimproved
BGR,Bulgaria,total,Drinking water,2020,0.98858,68691.15027,Unimproved
BGR,Bulgaria,rural,Drinking water,2020,2.59871,43903.80527,Unimproved
BGR,Bulgaria,urban,Drinking water,2020,0.47133,24787.22372,Unimproved
BHR,Bahrain,total,Sanitation,2020,8.76618,149163.85987,Basic service
BHR,Bahrain,total,Drinking water,2020,1.01674,17300.63884,Basic service
BHR,Bahrain,total,Sanitation,2020,0,0,Limited service
BHR,Bahrain,total,Drinking water,2020,0,0,Limited service
BHR,Bahrain,total,Sanitation,2020,0,0,Open defecation
BHR,Bahrain,total,Sanitation,2020,91.23382,1552419.14006,Safely managed service
BHR,Bahrain,total,Drinking water,2020,98.98326,1684282.36125,Safely managed service
BHR,Bahrain,total,Drinking water,2020,0,0,Surface water
BHR,Bahrain,total,Sanitation,2020,0,0,Unimproved
BHR,Bahrain,total,Drinking water,2020,0,0,Unimproved
BIH,Bosnia and Herzegovina,rural,Drinking water,2020,97.33334,1627957.95593,At least basic
BIH,Bosnia and Herzegovina,urban,Drinking water,2020,94.8457,1525361.2371,At least basic
BIH,Bosnia and Herzegovina,urban,Sanitation,2020,69.02152,1110042.46428,Basic service
BIH,Bosnia and Herzegovina,total,Drinking water,2020,7.24472,237685.76493,Basic service
BIH,Bosnia and Herzegovina,urban,Sanitation,2020,0.63462,10206.31752,Limited service
BIH,Bosnia and Herzegovina,total,Drinking water,2020,3.82366,125447.34003,Limited service
BIH,Bosnia and Herzegovina,rural,Drinking water,2020,2.66667,44601.58667,Limited service
BIH,Bosnia and Herzegovina,urban,Drinking water,2020,5.02692,80845.75286,Limited service
BIH,Bosnia and Herzegovina,urban,Sanitation,2020,0,0,Open defecation
BIH,Bosnia and Herzegovina,urban,Sanitation,2020,29.84565,479994.36955,Safely managed service
BIH,Bosnia and Herzegovina,total,Drinking water,2020,88.86918,2915633.40553,Safely managed service
BIH,Bosnia and Herzegovina,total,Drinking water,2020,0,0,Surface water
BIH,Bosnia and Herzegovina,rural,Drinking water,2020,0,0,Surface water
BIH,Bosnia and Herzegovina,urban,Drinking water,2020,0,0,Surface water
BIH,Bosnia and Herzegovina,urban,Sanitation,2020,0.4982,8012.34871,Unimproved
BIH,Bosnia and Herzegovina,total,Drinking water,2020,0.06244,2048.48964,Unimproved
BIH,Bosnia and Herzegovina,rural,Drinking water,2020,0,0,Unimproved
BIH,Bosnia and Herzegovina,urban,Drinking water,2020,0.12737,2048.4896,Unimproved
BLM,Saint Barthélemy,total,Sanitation,2020,100,0,At least basic
BLM,Saint Barthélemy,urban,Sanitation,2020,100,0,At least basic
BLM,Saint Barthélemy,total,Drinking water,2020,0,0,Basic service
BLM,Saint Barthélemy,urban,Drinking water,2020,0,0,Basic service
BLM,Saint Barthélemy,total,Sanitation,2020,0,0,Limited service
BLM,Saint Barthélemy,urban,Sanitation,2020,0,0,Limited service
BLM,Saint Barthélemy,total,Drinking water,2020,0,0,Limited service
BLM,Saint Barthélemy,urban,Drinking water,2020,0,0,Limited service
BLM,Saint Barthélemy,total,Sanitation,2020,0,0,Open defecation
BLM,Saint Barthélemy,urban,Sanitation,2020,0,0,Open defecation
BLM,Saint Barthélemy,total,Drinking water,2020,100,0,Safely managed service
BLM,Saint Barthélemy,urban,Drinking water,2020,100,0,Safely managed service
BLM,Saint Barthélemy,total,Drinking water,2020,0,0,Surface water
BLM,Saint Barthélemy,urban,Drinking water,2020,0,0,Surface water
BLM,Saint Barthélemy,total,Sanitation,2020,0,0,Unimproved
BLM,Saint Barthélemy,urban,Sanitation,2020,0,0,Unimproved
BLM,Saint Barthélemy,total,Drinking water,2020,0,0,Unimproved
BLM,Saint Barthélemy,urban,Drinking water,2020,0,0,Unimproved
BLR,Belarus,rural,Drinking water,2020,98.56413,1910879.44844,At least basic
BLR,Belarus,urban,Drinking water,2020,96.01087,7210996.38461,At least basic
BLR,Belarus,total,Sanitation,2020,24.00927,2268713.18104,Basic service
BLR,Belarus,rural,Sanitation,2020,47.61546,923129.01125,Basic service
BLR,Belarus,urban,Sanitation,2020,17.91579,1345584.13125,Basic service
BLR,Belarus,total,Drinking water,2020,1.92358,181765.19276,Basic service
BLR,Belarus,total,Sanitation,2020,1.63975,154945.47109,Limited service
BLR,Belarus,rural,Sanitation,2020,1.69045,32772.99217,Limited service
BLR,Belarus,urban,Sanitation,2020,1.62667,122172.47501,Limited service
BLR,Belarus,total,Drinking water,2020,3.37212,318642.40078,Limited service
BLR,Belarus,rural,Drinking water,2020,0.9956,19301.81207,Limited service
BLR,Belarus,urban,Drinking water,2020,3.98557,299340.57842,Limited service
BLR,Belarus,total,Sanitation,2020,0,0,Open defecation
BLR,Belarus,rural,Sanitation,2020,0,0,Open defecation
BLR,Belarus,urban,Sanitation,2020,0,0,Open defecation
BLR,Belarus,total,Sanitation,2020,73.89505,6982580.11665,Safely managed service
BLR,Belarus,rural,Sanitation,2020,48.98194,949621.14091,Safely managed service
BLR,Belarus,urban,Sanitation,2020,80.32588,6032958.77359,Safely managed service
BLR,Belarus,total,Drinking water,2020,94.61115,8940110.95157,Safely managed service
BLR,Belarus,total,Drinking water,2020,0,0,Surface water
BLR,Belarus,rural,Drinking water,2020,0,0,Surface water
BLR,Belarus,urban,Drinking water,2020,0,0,Surface water
BLR,Belarus,total,Sanitation,2020,0.45593,43082.23141,Unimproved
BLR,Belarus,rural,Sanitation,2020,1.71216,33193.85574,Unimproved
BLR,Belarus,urban,Sanitation,2020,0.13166,9888.61985,Unimproved
BLR,Belarus,total,Drinking water,2020,0.09315,8802.45526,Unimproved
BLR,Belarus,rural,Drinking water,2020,0.44028,8535.79277,Unimproved
BLR,Belarus,urban,Drinking water,2020,0.00355,266.90674,Unimproved
BLZ,Belize,total,Sanitation,2020,88.21428,350758.49898,At least basic
BLZ,Belize,rural,Sanitation,2020,83.64879,179523.63363,At least basic
BLZ,Belize,urban,Sanitation,2020,93.56837,171234.86013,At least basic
BLZ,Belize,total,Drinking water,2020,98.40195,391266.8361,At least basic
BLZ,Belize,rural,Drinking water,2020,97.99521,210313.33839,At least basic
BLZ,Belize,urban,Drinking water,2020,98.87896,180953.49945,At least basic
BLZ,Belize,total,Hygiene,2020,90.27548,358954.27691,Basic service
BLZ,Belize,rural,Hygiene,2020,88.68668,190335.74232,Basic service
BLZ,Belize,urban,Hygiene,2020,92.13873,168618.53444,Basic service
BLZ,Belize,total,Hygiene,2020,9.72452,38666.72308,Limited service
BLZ,Belize,rural,Hygiene,2020,11.31332,24280.19768,Limited service
BLZ,Belize,urban,Hygiene,2020,7.86127,14386.52557,Limited service
BLZ,Belize,total,Sanitation,2020,9.04826,35977.77309,Limited service
BLZ,Belize,rural,Sanitation,2020,12.07178,25907.97423,Limited service
BLZ,Belize,urban,Sanitation,2020,5.50247,10069.79919,Limited service
BLZ,Belize,total,Drinking water,2020,1.24911,4966.72617,Limited service
BLZ,Belize,rural,Drinking water,2020,1.35832,2915.16626,Limited service
BLZ,Belize,urban,Drinking water,2020,1.12104,2051.55992,Limited service
BLZ,Belize,total,Hygiene,2020,0,0,No handwashing facility
BLZ,Belize,rural,Hygiene,2020,0,0,No handwashing facility
BLZ,Belize,urban,Hygiene,2020,0,0,No handwashing facility
BLZ,Belize,total,Sanitation,2020,0.56937,2263.91612,Open defecation
BLZ,Belize,rural,Sanitation,2020,0.43909,942.34779,Open defecation
BLZ,Belize,urban,Sanitation,2020,0.72215,1321.56831,Open defecation
BLZ,Belize,total,Drinking water,2020,0,0,Surface water
BLZ,Belize,rural,Drinking water,2020,0,0,Surface water
BLZ,Belize,urban,Drinking water,2020,0,0,Surface water
BLZ,Belize,total,Sanitation,2020,2.1681,8620.82613,Unimproved
BLZ,Belize,rural,Sanitation,2020,3.84034,8241.98802,Unimproved
BLZ,Belize,urban,Sanitation,2020,0.20701,378.83828,Unimproved
BLZ,Belize,total,Drinking water,2020,0.34893,1387.43781,Unimproved
BLZ,Belize,rural,Drinking water,2020,0.64647,1387.43784,Unimproved
BLZ,Belize,urban,Drinking water,2020,0,0,Unimproved
BMU,Bermuda,total,Sanitation,2020,99.90314,62212.68063,At least basic
BMU,Bermuda,urban,Sanitation,2020,99.90314,62212.68063,At least basic
BMU,Bermuda,total,Drinking water,2020,99.90314,62212.68063,At least basic
BMU,Bermuda,urban,Drinking water,2020,99.90314,62212.68063,At least basic
BMU,Bermuda,total,Sanitation,2020,0,0,Limited service
BMU,Bermuda,urban,Sanitation,2020,0,0,Limited service
BMU,Bermuda,total,Drinking water,2020,0,0,Limited service
BMU,Bermuda,urban,Drinking water,2020,0,0,Limited service
BMU,Bermuda,total,Sanitation,2020,0,0,Open defecation
BMU,Bermuda,urban,Sanitation,2020,0,0,Open defecation
BMU,Bermuda,total,Drinking water,2020,0,0,Surface water
BMU,Bermuda,urban,Drinking water,2020,0,0,Surface water
BMU,Bermuda,total,Sanitation,2020,0.09686,60.31762,Unimproved
BMU,Bermuda,urban,Sanitation,2020,0.09686,60.31762,Unimproved
BMU,Bermuda,total,Drinking water,2020,0.09686,60.31762,Unimproved
BMU,Bermuda,urban,Drinking water,2020,0.09686,60.31762,Unimproved
BOL,Bolivia (Plurinational State of),rural,Sanitation,2020,44.02312,1535328.92536,At least basic
BOL,Bolivia (Plurinational State of),total,Drinking water,2020,93.39007,10901449.7266,At least basic
BOL,Bolivia (Plurinational State of),rural,Drinking water,2020,79.93665,2787831.27985,At least basic
BOL,Bolivia (Plurinational State of),urban,Drinking water,2020,99.12212,8113619.00568,At least basic
BOL,Bolivia (Plurinational State of),total,Hygiene,2020,26.93653,3144308.69935,Basic service
BOL,Bolivia (Plurinational State of),rural,Hygiene,2020,21.89414,763569.39651,Basic service
BOL,Bolivia (Plurinational State of),urban,Hygiene,2020,29.08492,2380739.36939,Basic service
BOL,Bolivia (Plurinational State of),total,Sanitation,2020,12.83421,1498141.15794,Basic service
BOL,Bolivia (Plurinational State of),urban,Sanitation,2020,15.10816,1236674.86171,Basic service
BOL,Bolivia (Plurinational State of),total,Hygiene,2020,13.09119,1528138.24639,Limited service
BOL,Bolivia (Plurinational State of),rural,Hygiene,2020,25.97131,905762.79287,Limited service
BOL,Bolivia (Plurinational State of),urban,Hygiene,2020,7.60341,622375.48415,Limited service
BOL,Bolivia (Plurinational State of),total,Sanitation,2020,17.32293,2022110.87484,Limited service
BOL,Bolivia (Plurinational State of),rural,Sanitation,2020,4.40685,153690.97618,Limited service
BOL,Bolivia (Plurinational State of),urban,Sanitation,2020,22.82603,1868419.94305,Limited service
BOL,Bolivia (Plurinational State of),total,Drinking water,2020,0.13659,15944.25218,Limited service
BOL,Bolivia (Plurinational State of),rural,Drinking water,2020,0.24474,8535.30704,Limited service
BOL,Bolivia (Plurinational State of),urban,Drinking water,2020,0.09051,7408.94536,Limited service
BOL,Bolivia (Plurinational State of),total,Hygiene,2020,59.97228,7000581.91768,No handwashing facility
BOL,Bolivia (Plurinational State of),rural,Hygiene,2020,52.13454,1818218.82352,No handwashing facility
BOL,Bolivia (Plurinational State of),urban,Hygiene,2020,63.31167,5182363.00018,No handwashing facility
BOL,Bolivia (Plurinational State of),total,Sanitation,2020,9.79331,1143175.73881,Open defecation
BOL,Bolivia (Plurinational State of),rural,Sanitation,2020,32.72575,1141327.38111,Open defecation
BOL,Bolivia (Plurinational State of),urban,Sanitation,2020,0.02258,1848.37842,Open defecation
BOL,Bolivia (Plurinational State of),total,Sanitation,2020,52.92221,6177625.38533,Safely managed service
BOL,Bolivia (Plurinational State of),urban,Sanitation,2020,59.90808,4903762.85351,Safely managed service
BOL,Bolivia (Plurinational State of),total,Drinking water,2020,4.89833,571783.13087,Surface water
BOL,Bolivia (Plurinational State of),rural,Drinking water,2020,15.86449,553282.07745,Surface water
BOL,Bolivia (Plurinational State of),urban,Drinking water,2020,0.22602,18501.06384,Surface water
BOL,Bolivia (Plurinational State of),total,Sanitation,2020,7.12733,831975.84331,Unimproved
BOL,Bolivia (Plurinational State of),rural,Sanitation,2020,18.84427,657203.65168,Unimproved
BOL,Bolivia (Plurinational State of),urban,Sanitation,2020,2.13515,174771.96307,Unimproved
BOL,Bolivia (Plurinational State of),total,Drinking water,2020,1.57501,183851.47246,Unimproved
BOL,Bolivia (Plurinational State of),rural,Drinking water,2020,3.95413,137902.42915,Unimproved
BOL,Bolivia (Plurinational State of),urban,Drinking water,2020,0.56135,45948.80267,Unimproved
BRA,Brazil,rural,Sanitation,2020,62.8979,17282805.80197,At least basic
BRA,Brazil,total,Sanitation,2020,41.37216,87940409.95546,Basic service
BRA,Brazil,urban,Sanitation,2020,43.43936,80398378.71973,Basic service
BRA,Brazil,total,Drinking water,2020,13.55519,28812824.0289,Basic service
BRA,Brazil,rural,Drinking water,2020,24.15573,6637405.83117,Basic service
BRA,Brazil,urban,Drinking water,2020,11.98141,22175419.29743,Basic service
BRA,Brazil,total,Sanitation,2020,0.09649,205090.47001,Limited service
BRA,Brazil,rural,Sanitation,2020,0.74639,205090.46314,Limited service
BRA,Brazil,urban,Sanitation,2020,0,0,Limited service
BRA,Brazil,total,Drinking water,2020,0.12655,268991.81373,Limited service
BRA,Brazil,rural,Drinking water,2020,0.97895,268991.80546,Limited service
BRA,Brazil,urban,Drinking water,2020,0,0,Limited service
BRA,Brazil,total,Sanitation,2020,0.30413,646453.05897,Open defecation
BRA,Brazil,rural,Sanitation,2020,2.35266,646453.03903,Open defecation
BRA,Brazil,urban,Sanitation,2020,0,0,Open defecation
BRA,Brazil,total,Sanitation,2020,48.70632,103529854.82262,Safely managed service
BRA,Brazil,urban,Sanitation,2020,50.67438,93789089.49836,Safely managed service
BRA,Brazil,total,Drinking water,2020,85.76567,182302993.08593,Safely managed service
BRA,Brazil,rural,Drinking water,2020,71.78953,19726008.50444,Safely managed service
BRA,Brazil,urban,Drinking water,2020,87.84059,162576993.42347,Safely managed service
BRA,Brazil,urban,Drinking water,2020,0,0,Surface water
BRA,Brazil,total,Sanitation,2020,9.52091,20237599.70569,Unimproved
BRA,Brazil,rural,Sanitation,2020,34.00305,9343208.36804,Unimproved
BRA,Brazil,urban,Sanitation,2020,5.88625,10894387.78376,Unimproved
